id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences
cmk702raj02mzxafmsp0upoh2,City Relief at Salvation Army Harlem Temple,"AT 138TH NEW YORK, NY 10037
Services Provided: Soup, bread, beverages, socks, hygiene kits, prayer, & Life Care Visits (ie: one-on-one referrals to resources.)",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,556 Malcolm X Boulevard,,New York,NY,10037,40.8158489,-73.93925709999999,America/New_York,https://www.cityrelief.org/our-locations,,False,False,True,,,0.8,3,3,2,,,True,True
cmixav0nn0evaywebb70vg29w,CityMeals on Wheels,You must call your local Case Management Agency to be assessed for eligibility. Enter your zip code in this link below to find your local Case Management Agency. https://www.citymeals.org/get-meals,Grocery delivery,GROCERY_DELIVERY,PUBLISHED,355 Lexington Avenue,,New York,NY,10017,40.7502156,-73.9764544,America/New_York,https://www.citymeals.org/,(646) 866-6289,False,False,True,,,0.75,,0,39,,Seniors only,False,False
cmbv36fxa00qj500v11vfie3r,Coalition for the Homeless,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,210 East 124th Street,,New York,NY,10035,40.8025311,-73.93567480000002,America/New_York,,(212) 360-6273,False,False,True,,,0.71,,0,5,,,True,True
cm9hhqnc90hjax20vlszpystl,Columba Hall,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,209 East 118th Street,,New York,NY,10035,40.7991092,-73.9383472,America/New_York,https://columbakavanagh.org/,(212) 426-6317,False,False,True,,,0.69,,0,1,,,False,False
cmk2q0aru07gkytfo2vjy1ncy,Columbia Food Pantry Alfred Lerner Hall,"5th Floor of Lerner Hall Campus Side
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2920 Broadway,,New York,NY,10027,40.8068564,-73.96401080000001,America/New_York,https://foodpantry.cssi.columbia.edu/,,False,False,True,,,0.59,3,2,4,,,True,True
287,"Columbia Food Pantry, The Medical Center",Pantry is open to the public.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,616 West 114th Street,,New York,NY,10025,40.80694159999999,-73.9658462,America/New_York,https://thefoodpantry.studentgroups.columbia.edu,(212) 854-1492,False,False,True,,,0.87,2.25,6,46,,"ID required,Proof of address required",True,True
cmk2ptnps0hcb0zfr8sivw9tw,"Columbia Food Pantry, The Medical Center","1st Floor
The Food Pantry at Columbia will close the week of December 15th for the Winter Break and will reopen at the beginning of the Spring semester. Updated hours of operation will be finalized in early January.
All our locations are accessible to any student no matter the School affiliation!",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,50 Haven Avenue,,New York,NY,10032,40.8433044,-73.9433439,America/New_York,https://foodpantry.cssi.columbia.edu/,,False,False,True,,,0.59,,0,0,,Students & staff only,True,True
1339,"Communities for Healthy Food @ West Harlem Group Assistance, Inc.","NY State ID required.
West Harlem Group Assistance, Inc. which is beside the food pantry location is open 9AM-5PM also assists with housing, employment, public assistance, etc.
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,625 Malcolm X Boulevard,Store Front,New York,NY,10030,40.8183018,-73.9383013,America/New_York,www.whgainc.org,(212) 690-7900,False,False,True,,,0.6,2.5454545454545454,27,62,,"ID required,Must bring own bags/cart",True,True
clr6mwmso1wsu1gs8n9n73a37,Community Consultation Network,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,40 Montgomery Street,,New York,NY,10002,40.7126971,-73.9857348,America/New_York,https://www.henrystreet.org/about/our-buildings/40-montgomery-street/,(212) 233-5032,False,False,True,,,0.67,,0,8,,,False,False
ckxexc1mj06820413vw9pmxqk,Community Fridge 120th MMM,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,86 West 120th Street,,New York,New York,10027,40.8043037,-73.9474456,America/New_York,https://www.instagram.com/Communityfridge120mmm,,False,False,True,,,0.55,,0,0,,,True,False
cmixawlhl03xb1cfqdnx9gn6w,"Community Healthcare Network, Inc.","**no hrs

Ms Christine Rutkoski",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,60 Madison Avenue,,New York,NY,10010,40.7432446,-73.98651509999999,America/New_York,,(212) 545-2482,False,False,True,,,0.53,,0,27,,,False,False
1387,Community Impact/Ford Hall,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,616 W 114th st,,New York,NY,10025,40.807026,-73.965714,America/New_York,http://communityimpact.columbia.edu/,(212) 854-6310,False,False,True,1,MONTH,0.7,2.5,13,24,,,True,True
1341,Community League of the Height's Pantry ,"* Registration is on Tuesdays call between 3PM TO 5PM
* You must provide a valid NY State picture ID and proof of address
(Con Ed bill , cable , lease or any City or State document)



On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,508 West 159 Street,,New York,NY,10032,40.834106,-73.94146,America/New_York,https://www.cloth159.org/health-and-wellness,(212) 795-4779,False,False,True,,,0.6,2.411764705882353,43,74,,"ID required,Proof of address required,Registration required",True,True
ckyzf1ts02363523o1df1b3pxdw,Congregation Bnai Jeshurun,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,257 West 88th Street,,New York,NY,10024,40.7901,-73.97613880000002,America/New_York,https://bj.org/programs/tackling-food-insecurity/,(212) 787-7600,False,False,True,,,0.78,,0,3,,,True,True
ckz2899281701533jy3clyvhypx,Congregation Emanu-El of NYC,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1 East 65th Street,,New York,NY,10065,40.7679232,-73.96951220000001,America/New_York,www.emanuelnyc.org,(212) 744-1400,False,False,True,,,0.75,,0,0,,,True,True
1335,Convent Avenue Baptist Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,425 West 144th Street,,New York,NY,10031,40.8239427,-73.9462459,America/New_York,https://www.conventchurch.org/food-pantry,(212) 234-6767,False,False,True,1,MONTH,1,2.7333333333333334,20,68,,"ID required,Proof of address required",True,True
334,Cothoa Luncheon Club - Senior Citizen Center,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,2005 Amsterdam Ave,,New York,NY,10032,40.8342672,-73.94078800000001,America/New_York,https://www.nyconnects.ny.gov/providers/cothoa-luncheon-club-inc-sofanysp1085,(212) 781-6580,False,False,True,,,0.77,,0,7,,Seniors only,True,True
1056,Crossroads Community Services - Food Pantry,"We distribute grocery bags filled with proteins, grains, vegetables, fruits, and dry goods every Thursday. 
To make an appointment, please call 212-378-0234 or email us at pantry@crossroadsnyc.org. You can also find us at plentifulapp.com.
Family size determines the amount of food that each family will receive.
Please remember to bring current identification with proof of address for all household members on your first day.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,108 East 51st Street,,New York,NY,10022,40.7573398,-73.97275599999999,America/New_York,https://www.crossroadsnyc.org/,(212) 378-0229,False,True,True,1,MONTH,0.99,2.6470588235294117,21,88,,"ID required,Call in advance for services,Registration required",True,True
cl556mp82444464gysu6dk2gke,DEWITT REFORMED CHURCH,Every month until December,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,280 Rivington Street,,New York,NY,10002,40.7175647,-73.9794946,America/New_York,https://www.dewittrca.org/,(212) 674-3341,False,False,True,,,0.8,,0,23,,"ID required,First come, first serve: open until food runs out",True,True
cmke3ann702781uh2vdx9ll9a,DOHMH Worksite Wellness Open House (Manhattan),"Join EmblemHealth and DOHMH as we celebrate the importance of healthy nutrition! Join us for a variety of free food, including a selection of fresh fruits, seasonal vegetables, and non-perishable items. Supplies are limited and are available on a first-come, first-served basis.
Brought to you by EmblemHealth.
This event is free and open to the public.
*Free while supplies last; no obligation to enroll.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,125 Worth Street,,New York,NY,10013,40.715782,-74.00255779999999,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/dohmh-worksite-wellness-open-house-manhattan-4a9nHp4ZYE/overview,,False,False,True,,,0.69,,0,17,,,False,False
256,Dear Mama,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,308 E 109th St,,New York,NY,10029,40.79234,-73.94051,America/New_York,https://www.dearmamacoffee.com/,,False,False,True,,,0.45,,0,2,,,True,False
cmbv3fo0500pjyb0wf2wps7w1,Democracy Prep/Harlem Prep,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,101 West 116th Street,,New York,NY,10026,40.8024627,-73.9498508,America/New_York,,(212) 876-9953,False,False,True,,,0.71,,1,7,,,True,True
cmixayyjo0e3g1jeelwk3m6gt,"Dominican Women's Development Center, Inc.",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,519 West 189th Street,,New York,NY,10040,40.8538109,-73.9282276,America/New_York,,(212) 994-6060,False,False,True,,,0.53,,0,3,,,False,False
cldx6jffv0003mh0f6xlyzyxj,DreamCenterNYC -Fulton Houses,Please call before going to confirm hours. ,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,419 West 17th Street,,New York,NY,10011,40.743531,-74.00470299999999,America/New_York,,,False,False,True,,,0.72,2,5,14,,,True,True
259,DreamCenterNYC -Hamilton Heights,"In front of PS 153 Adam Clayton Powell
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1750 Amsterdam Avenue,,New York,NY,10031,40.8266666,-73.94764649999999,America/New_York,https://www.dreamcenter.nyc/,(917) 327-6050,False,False,True,,,0.7,2.25,14,63,,,True,True
241,"DreamCenterNYC, Elliot Houses",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,441 West 26th Street,,New York,NY,10001,40.7495592,-74.0014717,America/New_York,https://www.dreamcenter.nyc/locations,(917) 327-6050,False,False,True,,,0.79,,0,7,,,True,False
298,"DreamCenterNYC, Fulton Houses",,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,459 W 17th St,,New York,NY,10011,40.7431615,-74.00466879999999,America/New_York,https://www.dreamcenter.nyc/support,(917) 327-6050,False,False,True,,,0.82,2.5,2,12,,,True,False
363,"DreamCenterNYC, Kings Houses",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1390 5th Ave,,New York,NY,10026,40.7997613,-73.9475317,America/New_York,https://www.dreamcenter.nyc/,(917) 327-6050,False,False,True,,,0.83,1.5,4,23,,,True,True
385,"DreamCenterNYC, Wagner Houses",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,E 120th St & Pleasant Ave,,New York,NY,10035,40.797615,-73.9312465,America/New_York,https://www.dreamcenter.nyc/support,(917) 327-6050,False,False,True,,,0.86,2,4,28,,,True,True
cmeh97iom01r3ypfmxqhfrfzd,EHBB NYC @ Jefferson Consolidated Houses,EHBB NYC is partnering with Sharing Excess to deliver produce to NYCHA residents from March to June.,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,300 East 115th Street,,New York,NY,10029,40.7959951,-73.9380184,America/New_York,https://ehbb.nyc/nyc-food-program/,(646) 454-0094,False,False,True,,,0.54,,0,23,,Fresh produce,False,False
cmeh7vfpm005xzrfr2u9kh37t,EHBB NYC @ WILSON HOUSES,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2120 1st Avenue,,New York,NY,10029,40.791586,-73.9382024,America/New_York,https://ehbb.nyc/nyc-food-program/,,False,False,True,,,0.69,,0,48,,,False,False
clmxmqsan0bo2pd0f3dhbovc7,"EXODUS TRANSITIONAL COMMUNITY, INC.",Food is available by appointment only you can sign up online : https://www.etcny.org/for-new-participants-form or you can go to location: https://www.etcny.org/our-locations,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2268 3rd Avenue,,New York,NY,10035,40.8027297,-73.9367335,America/New_York,https://www.etcny.org/resources-1/2021/2/22/food-insecurity-fo,(917) 492-0990,False,False,True,,,0.72,2.5,6,48,,,True,True
1470,Educational Alliance - Center for Recovery and Wellness (CRW Community Food Program),"** Client can visit once every other week
 ** Closed July 4 and 5th
 ** Accept Walk-ins/ New client/ not pre-register at 5:30PM (Tuesdays and Wednesday)",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,25-29 Avenue D,,New York,NY,10009,40.721058,-73.978134,America/New_York, https://edalliance.org/community-centers-programs/crw/community-food-program/,(646) 395-4414,False,True,True,,,0.97,1.8,5,18,,Schedule appointment through Plentiful app,True,True
282,"El Nido de Esperanza, Washington Heights Ecumenical Food Pantry                        ","Available only to members who take their parenting class and only accepting families in Washington heights. We are only accepting women who are pregnant   Register online: https://nidodeesperanza.my.site.com/refer/s/ and a social worker will call you to schedule and appointment.
More info on the pantry will be discussed after online registration

Only serves surrounding neighborhood",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,4111 Broadway,,New York,NY,10033,40.8451229,-73.9392062,America/New_York,https://nidodeesperanzanyc.org,(646) 368-1117,False,True,True,,,0.89,2.4,18,45,WASHINGTON_HEIGHTS,"Call in advance for services,Registration required,Diapers/baby essentials may be available,Clothing may be available",True,True
302,Emanuel AME Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,37 W 119th St,,New York,NY,10026,40.8033119,-73.94613989999999,America/New_York,https://www.facebook.com/pages/Emanuel-Ame-Church/108069582568081,(212) 722-3969,False,False,True,,,0.45,,0,0,,,False,False
cm9hhc74m02s0y30xljqph90o,Emmaus House,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,160 West 120th Street,,New York,NY,10027,40.8052462,-73.9500651,America/New_York,https://www.emmausharlem.com/,(281) 798-6741,False,False,True,,,0.69,,0,0,,,False,False
361,Emmaus House Inc.,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,310 West 139th Street,,New York,NY,10030,40.8191226,-73.9454193,America/New_York,https://www.emmausharlem.com/,(281) 798-6741,False,False,True,,,0.84,2,2,11,,,True,False
cmli7784y001z11e82fjoao1j,Encore Community Services,"Encore Community Services provides well-balanced and nutritious home-delivered meals. Clients can choose from various cultural meal options, including Kosher, Halal, and Latin meals.

To determine eligibility and apply for home-delivered meals, please contact an Encore Case Manager.

*   **For home-delivered meal inquiries and case management:** Call 646-494-8740.
*   **For general inquiries or current members:** Call 212-581-2910 and select Option 4.",Meal delivery,MEAL_DELIVERY,PUBLISHED,239 West 49th Street,,New York,NY,10019,40.7614745,-73.9857469,America/New_York,http://encorecommunityservices.org/,(212) 581-2910,False,False,True,,,0.75,,0,0,,"Registration required,Community services",False,False
1539,FACES NY Pantry,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,121 West 115th Street,Basement,New York,NY,10026,40.8020193,-73.95120539999999,America/New_York,facesny.org,(212) 283-9180,False,False,True,1,MONTH,0.97,2.8260869565217392,28,50,,"ID required,Must bring own bags/cart,Registration required",True,True
418,Faith Mission Christian Fellowship,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,160 W 129th St,,New York,NY,10027,40.8110934,-73.946056,America/New_York,https://www.facebook.com/NEWFMCF/,(212) 662-3661,False,False,True,,,0.45,,0,0,,,False,False
1474,Family Integration Ministry Food Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1875 Amsterdam Ave,1st Floor,New York,NY,10031,40.830204,-73.94397,America/New_York,,(347) 459-4445,False,False,True,,,0.99,2.2,26,128,,Diapers/baby essentials may be available,True,True
ckyxxirdz61853lz5pjr9ehln,Father’s Heart Ministries,"Our Hunger Prevention Program consists of a soup kitchen and food pantry, open every Saturday except the first Saturday of the month from 8:30AM to 11 AM. Approximately 1,000 people or more are fed in our soup kitchen during this time. They are served eggs, potatoes, cereal, bread, fruit, juice, coffee and milk.

Guests also receive a food pantry bag, which supplies emergency and supplemental food in grocery bags.

Regular clients must register and must bring ID and proof of residence.

On-site ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,543 East 11th Street,,New York,NY,10009,40.7278475,-73.97987789999999,America/New_York,https://www.fathersheartnyc.org/hungerprevention,(212) 375-1765,False,False,True,,,0.88,2.6666666666666665,4,21,,"ID required,Registration required",True,True
clyylpb8z1e7xvlqf1qftsxfv,Fifth Avenue Presbyterian Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,7 West 55th Street,,New York,NY,10019,40.7622459,-73.9754335,America/New_York,https://www.fapc.org/,(212) 247-0490,False,False,True,,,0.64,,0,2,,,True,True
377,First Corinthian Baptist Church - Fishes and Loaves ,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1912 Adam Clayton Powell Ave,,New York,NY,10026,40.803196,-73.95311,America/New_York,,(212) 864-5976,False,False,True,,,0.94,2.5,6,59,,"ID required,Registration required",True,True
ckzg3zba7905563g0izymcgq92,First Sharon Baptist Church ,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,233 East 116th Street,,New York,NY,10029,40.7976251,-73.938485,America/New_York,https://www.facebook.com/FSBCNYC233/,(212) 348-2038,False,False,True,,,0.85,2.1666666666666665,6,32,,,True,True
clmma4nre0fnjlf0f4wc4ukvj,Food Bank For New York City - Community Kitchen & Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,39 Broadway,,New York,NY,10006,40.7062925,-74.01307650000001,America/New_York,https://www.foodbanknyc.org/,(212) 566-7855,False,False,True,,,0.58,,0,0,,,False,False
404,Food Bank For New York City - Harlem,Use Plentiful to register for the pantry and make an appointment to pick up food without waiting in line.,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,252 West 116th Street,,New York,NY,10026,40.8039977,-73.9549479,America/New_York,www.foodbanknyc.org,(212) 894-8060,False,False,True,,,0.6,2.52,30,96,,"ID required,Must bring own bags/cart,Schedule appointment through Plentiful app",True,True
439,Food Pantry at Pace University,Student ID required,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1 Pace Plaza,,New York,NY,10038,40.7113533,-74.00504269999999,America/New_York,https://www.pace.edu/multicultural-affairs/resources/provisions-bhandari-jain-family-food-pantry,(212) 346-1546,False,False,True,,,0.89,,0,7,,"ID required,Proof of address required,Registration required",True,False
cm18tptf900ag11poihadwj2l,Fortune Society," Must make a reservation one week in advance

On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,625 W 140th St,,New York,NY,10031,40.824066,-73.954147,America/New_York,https://fortunesociety.org/food-pantry-addresses-community-needs/,(646) 308-6984,False,False,True,,,0.87,2,12,33,,Registration required,True,True
375,Fraternite Notre Dame Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,2290 1st Avenue,,New York,NY,10035,40.7970441,-73.93436969999999,America/New_York,http://fraternitenotredame.com/2011_2_0/new_york.php,(212) 876-5855,False,False,True,,,0.88,2,9,34,,ID required,True,True
406,Friendly Hands Ministry Inc.,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,229 E 118th St,,New York,NY,10035,40.798932,-73.937698,America/New_York,https://www.facebook.com/thefriendlyhandsministry,(646) 370-3978,False,False,True,,,0.88,,0,0,,,True,False
cmj042a6z0muhvoeesuxik3ng,GAY MEN'S HEALTH CRISIS,"GMHC programs are for clients living with HIV/AIDS in the five boroughs who meet income eligibility requirements. To apply, complete the secure and confidential form on [this page](https://gmhc.org/get-help/) or call (212) 367-1057.

Services include:
- Monthly client-choice pantry pickup, offering shelf-stable food items, fresh produce, dairy, and eggs.
- Nutrition counseling and group workshops.

For information on long-term nutrition programs, contact nutrition@gmhc.org or call (212) 367-1420",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,307 West 38th Street,,New York,NY,10018,40.7554026,-73.99274179999999,America/New_York,https://gmhc.org/services/meals-nutrition/,(917) 392-7158,False,False,True,,,0.77,,1,2,,,True,True
ckyzkkirk2819883o1dcqsm72vj,GMHC Meals Program,"Distribution inside agency lobby as well as the 4th and 5th floors of the building, located at 307 West 38th Street.

community members that are not GMHC clients must make a reservation beforehand by calling the nutrition team, or reserving a spot via Plentifulapp.com. First-time attendees can be registered upon arrival.


Pre-packaged, shelf-stable pantry bags and ready to eat meals
Fresh produce and eggs (for GMHC clients)
Two services of produce (for GMHC clients)",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,307 West 38th Street,,New York,NY,10018,40.75514449999999,-73.99232529999999,America/New_York,https://www.gmhc.org/services/meals-nutrition/,(212) 367-1000,False,True,True,1,MONTH,0.6,3,1,9,,"ID required,Registration required",True,True
cm9hh3buo001jyv0x1wbwlqa3,George Daly House,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,269 East 4th Street,,New York,NY,10009,40.7228802,-73.98132319999999,America/New_York,https://www.nyfsc.org/housing-services/transitional-housing-and-services-for-the-homeless/,(212) 260-9825,False,False,True,,,0.69,,0,0,,,False,False
cmixb0hr20e4cvoeeth63nk0e,"God's Love We Deliver, Inc","**no hrs

kpearl@glwd.org",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,166 Avenue of the Americas,,New York,NY,10013,40.72560600000001,-74.00379850000002,America/New_York,,(212) 294-8194,False,False,True,,,0.53,,0,10,,,False,False
cmbv4fwk2014z500v9y997pdw,Goddard-Riverside Community Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,206 West 92nd Street,,New York,NY,10025,40.7916364,-73.973079,America/New_York,https://goddard.org/foodpantries/,(212) 873-6600,False,False,True,,,0.75,2.6666666666666665,5,10,,,True,False
ckz1gengg188413mztqafv846u,God’s Love We Deliver,"Our meals are frozen therefore potential clients will need to confirm they have the facilities to store and reheat the meals. We do not offer Kosher, Halal or Vegan however we do have a Vegetarian option. Also, there are certain food allergies we are not be able to accommodate.

Eligibility: Chronic or life-altering illness like cancer, Alzheimer’s, renal failure, COPD, HIV/AIDS. Check your eligibility at https://www.glwd.org/get-meals/find-out-if-you-are-eligible-for-medically-tailored-meals/",Meal delivery,MEAL_DELIVERY,PUBLISHED,207 Spring Street,,New York,NY,10012,40.725636,-74.003602,America/New_York,https://www.glwd.org/get-meals/get-meals/?utm_source=website&utm_medium=dropdown&utm_campaign=get_meals,(212) 294-8100,False,False,True,,,0.84,2.6666666666666665,5,98,"NEW_YORK_CITY,HUDSON_COUNTY",Delivery may be available,True,True
clittfcrr02q5zytj8swzv7ub,Golden Era SADC,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,3863 10th Ave,,New York,NY,10034,40.864082,-73.918999,America/New_York,,(212) 796-4500,False,False,True,,,0.76,,0,0,,,True,False
430,Good Neighbor Presbyterian Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,115 E 106th St,,New York,NY,10029,40.7927993,-73.9468429,America/New_York,https://www.facebook.com/Iglesia-El-Buen-Vecino-Church-of-the-Good-Neighbor-139129669497566/,(212) 369-0505,False,False,True,,,0.45,,0,0,,,False,False
clxw15gw501fyt9vs5fm7hxzn,Grace Gospel Chapel Inc.,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,102 West 133rd Street,,New York,NY,10030,40.8128016,-73.9426336,America/New_York,https://www.gracegospelchapelnyc.org/,(212) 281-0642,False,False,True,,,0.64,3,1,1,,,False,False
444,"Grand Central Food Program, 51st Street between Park and Lexington Avenues","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""
The Coalition’s Grand Central Food Program (GCFP) begins each night by providing meals at St. Bartholomew’s Church (“St. Bart’s”) on 51st Street between Park and Lexington Avenues. From there, three mobi",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,123 East 51st Street,,New York,NY,10022,40.757371,-73.9724766,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.89,,0,11,,,True,True
clyxe3l1b0vcqvlqfin8e5fwx,"Grand Central Food Program, 5th ave & 53th st","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,2 East 53rd Street,,New York,NY,10022,40.7590929,-73.9728879,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,,False,False,True,,,0.7,,0,8,,,True,False
clyxds8ip0v6lvlqfxs9vpq1r,"Grand Central Food Program, 5th ave & 55th st","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1 East 55th Street,,New York,NY,10022,40.7611346,-73.9733959,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.72,,0,25,,,True,True
457,"Grand Central Food Program, 79th St Boat Basin","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,401 West End Avenue,,New York,NY,10024,40.7846909,-73.9812353,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.83,,2,20,,,True,True
clyxbqjg00shfvlqfevi3hmta,"Grand Central Food Program, Cathedral of st john","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1059 Amsterdam Avenue,,New York,NY,10025,40.8042639,-73.9629288,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.76,2.5,3,25,,,True,True
483,"Grand Central Food Program, Central Park","Distribution is at Central Park – 5th Ave. & 72nd St.
""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,905 5th Avenue,,New York,NY,10021,40.77214349999999,-73.96708079999999,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.63,1.6666666666666667,3,5,,,True,True
492,"Grand Central Food Program, Chinatown","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,60 Lafayette Street,,New York,NY,10013,40.7166101,-74.002589,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.77,,1,7,,,True,True
clyxfs59c0w65vlqftydph0ro,"Grand Central Food Program, Citicorp Center","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,143 East 54th Street,,New York,NY,10022,40.7590091,-73.97054,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.69,,0,5,,,True,True
