id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences
ckz6jiwvp000204z6updzi6vg,Citadel of God Almighty (COGA Cathedral),"If distribution falls on a holiday or inclement weather, call 718-364-4320 (church office) to confirm if they are open.


The food pantry operates every Wednesday from 5:30 PM to 6:30 PM. Clients need a state ID and a basket or bag to carry food",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,442 East 183rd Street,,Belmont,NY,10458,40.85550689999999,-73.8941753,America/New_York,https://cacwosembronx.com/new/,(718) 364-4320,False,False,True,,,0.9,2.2,28,85,,"ID required,Must bring own bags/cart,First come, first serve: open until food runs out",True,True
228,City Harvest Mobile Market - St. Mary's,"Parking lot adjacent to 595 Trinity Avenue
Must be a Bronx resident to receive food

Must be a Bronx Resident

Eligible if you are a  resident of St. Mary’s Park, E.R. Moore, Bronxchester, & John Adam’s Houses or Referred patients from Urban Health Plan or a a resident in zip code 10455",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,595 Trinity Avenue,,Bronx,NY,10455,40.815128,-73.909729,America/New_York,https://www.cityharvest.org/programs/mobile-markets/,(646) 412-0600,False,False,True,,,0.99,2.6,17,51,,"ID required,Must bring own bags/cart,First come, first serve: open until food runs out",True,True
337,City Harvest Mobile Market - The Melrose,"Eligible if you are a resident of Melrose, Morrisania Air Rights and Andrew Jackson Houses or Referred patients Boricua Community Health Center or a resident in zip code 10451",Other,OTHER,PUBLISHED,286 East 156th Street,,Bronx,NY,10451,40.822018,-73.920303,America/New_York,https://www.cityharvest.org/programs/mobile-markets/,(646) 412-0740,False,False,True,,,0.99,2.2857142857142856,9,54,,"ID required,Must bring own bags/cart,First come, first serve: open until food runs out",True,True
cmke3620t021z0wef58hbc6ze,City Life Community Outreach Food Pantry,"Join EmblemHealth and City Life as we celebrate the importance of healthy nutrition! Join us for a variety of free food, including a selection of fresh fruits, seasonal vegetables, and non-perishable items. Supplies are limited and are available on a first-come, first-served basis.


Brought to you by EmblemHealth.


This event is free and open to the public.


*Free while supplies last; no obligation to enroll.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,625 East 137th Street,,Mott Haven,NY,10454,40.805512,-73.9159591,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW/city-life-community-outreach-food-pantry-4a9nHp4ZY9/overview,,False,False,True,,,0.9,,0,39,,,False,False
cmk70a0f502qexafmwyvqj6oi,City Relief South Bronx,"BROOKE AVE (BTWN 147TH & 148TH ST)
Services Provided: Soup, bread, beverages, socks, hygiene kits, prayer, & Life Care Visits (ie: one-on-one referrals to resources.)",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,504 Brook Avenue,,Mott Haven,NY,10455,40.8138991,-73.915264,America/New_York,https://www.cityrelief.org/our-locations,,False,False,True,,,0.79,,0,2,,,True,True
201,City of Faith Church of God,"Recommended to sign up by 1 pm.
https://www.facebook.com/CityofFaithChurchofGod",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3453 White Plains Road,,East Bronx,NY,10467,40.8768834,-73.86740499999999,America/New_York,www.cityoffaithchurchofGod.org,(718) 798-3052,False,False,True,,,0.75,2.2790697674418605,62,143,,"ID required,Must bring own bags/cart",True,True
306,Citymeals on Wheels - Mobile Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,,,New York,NY,10474,40.807779,-73.880914,America/New_York,https://www.citymeals.org/,(212) 244-6469,False,False,True,,,0.4,,0,0,,,False,False
cl52q84jm1827924hu037a2mz17,Citymeals on Wheels Distribution Center,"Citymeals delivers meals in all five boroughs of New York City. We have meal centers in Brooklyn, the Bronx, Manhattan, Staten Island and Queens.
Must be 60 years of age or older
 Must be unable to prepare nutritious meals or have no one to do so for you
 Must be physically or mentally incapacitated and in need of some assistance
 Must be able to live safely at home if services are provided to you
You must call your local Case Management Agency to be assessed for eligibility. Enter your Address ",Meal delivery,MEAL_DELIVERY,PUBLISHED,309 Drake Street,,Hunts Point,NY,10474,40.8080654,-73.88137309999999,America/New_York,https://www.citymeals.org/get-meals/frequently-asked-questions,(646) 385-0748,False,False,True,,,0.78,2,2,97,,Seniors only,True,True
cm7kmr66p00x4x30uu6mee0u8,Co-Op City Baptist Church Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,135 Einstein Loop North,,East Bronx,NY,10475,40.8648448,-73.8220448,America/New_York,http://www.coopcitybaptistchurch.org/index.html,(718) 320-3774,False,False,True,,,0.69,2,1,10,,,False,False
cmit0esdx02gx3zfmcchraumd,Come World Ministries,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1034 Prospect Avenue,,Foxhurst,NY,10459,40.824576,-73.8993775,America/New_York,,(718) 617-4293 Or (718) 893-6953,False,False,True,,,0.53,,0,2,,,False,False
202,"Come World Ministries, Inc. - Soup Kitchen",,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,1034 Prospect Ave,,New York,NY,10459,40.8244929,-73.89927899999999,America/New_York,,(718) 617-3744,False,False,True,,,0.55,,0,0,,,False,False
clbxs45cb000dl60fpzbdtir2,Commodity Supplemental Food Program (CSFP)/New York Common Pantry,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,788 Southern Boulevard,,Woodstock,NY,10455,40.8157546,-73.8962535,America/New_York,https://nycommonpantry.org/home/nourish-2/,(917) 982-2564,False,False,True,1,MONTH,0.52,2.3333333333333335,6,9,,"ID required,Call in advance for services,Seniors only,Proof of household income required",True,True
cm9aepr72041dx80ww5oiid7w,Community Action for Human Services," phone number (718) 588-5388. Clients must call in advance to confirm food availability, as the pantry does not receive supplies consistently. No other requirements were mentioned.

Call (718) 588-5388 (Direct) or (718) 655-7700 and choose Page Apartments from the prompt to make an appointment",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1455 Fulton Avenue,,Morrisania,NY,10456,40.8358452,-73.9012994,America/New_York,https://cahsinc.org/,(718) 588-5388,False,True,True,,,0.85,2.25,7,27,,Call in advance for services,True,True
359,Community Basic Organization,"* Must be registered on Plentiful App (https://www.plentifulapp.com/)
* Appointments required. Please call: 718 731-6360
* Closed for the summer (July and August) every year..
* A to M on 1st Friday 
* N to Z on 2nd Friday
* Seniors 65+ on 3rd Friday",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2038 Davidson Ave,,New York,NY,10453,40.8535636,-73.90847149999999,America/New_York,http://www.thedccsite.org/,(718) 731-6360,False,False,True,,,0.5,2.090909090909091,39,143,,"ID required,Schedule appointment through Plentiful app",True,True
cl9sjhbww0000l90ff0akhmz7,Community Food Pantry of Highbridge,"* There is a separate line for people with an appointment. Appointments are given in person. After you receive food, you will be given an appointment for the next distribution date.
* Closed is weather is bad. 
* Client can visit once a week
* Needs volunteers",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1363 Ogden Avenue,,Highbridge,NY,10452,40.8417549,-73.924937,America/New_York,info@mwird.org,(718) 960-2262,False,False,True,,,0.7,2.392156862745098,70,141,,"ID required,Must bring own bags/cart,Proof of address required,Registration required,Diapers/baby essentials may be available",True,True
cmit1v8o2032p1jeesj5jxd7y,Congregation Yeshiva Telshe Al,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,640 West 249th Street,,Hudson Hill,NY,10471,40.8964129,-73.9108031,America/New_York,,(718) 601-1681,False,False,True,,,0.53,,0,6,,,False,False
255,Coop City SDA Church Food Pantry," We do not take reservations.  Patrons stand in line and are eventually given a number.  First come, first served.

Alternating week distributions based off last name.

The number for the church is 718-320-0518.  Callers are encouraged to leave a message.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1010 Baychester Avenue,,Bronx,NY,10475,40.88031,-73.831116,America/New_York,http://coopcity22.adventistchurchconnect.org/pantry,(646) 851-8591,False,False,True,2,MONTH,0.94,2.6842105263157894,24,89,,"ID required,Must bring own bags/cart,Proof of address required,Registration required,Diapers/baby essentials may be available",True,True
cmiqxs2ce00uh00ckjhv8kgzg,Cornerstone Assembly Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,671 Prospect Avenue,,Woodstock,NY,10455,40.8155806,-73.9036413,America/New_York,,(718) 292-6780,False,False,True,,,0.56,2,1,10,BRONX,,True,True
238,Cornerstone Assembly Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,671 Prospect Ave,,New York,NY,10455,40.8156251,-73.9035798,America/New_York,https://cornerstoneassemblychurch.yourwebsitespace.com/,(718) 292-6780,False,False,True,,,0.55,,0,0,,,False,False
cl2iki0vc000404xq7wp8yv01,Creston Avenue Baptist Church,"Visit early, start giving out tickets around 8am",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,114 East 188th Street,,Fordham Heights,NY,10468,40.8616765,-73.8991341,America/New_York,http://www.crestonavenuebaptistchurch.org/,(718) 367-1754,False,False,True,1,MONTH,0.99,2.3833333333333333,90,236,,"ID required,Proof of address required,First come, first serve: open until food runs out,Clothing may be available",True,True
cmisycyu0026p5agx9nn8rm5x,Deeper Life,"Deeper Life Bible Church runs a soup kitchen and provides outreach, offering ready-to-eat meals and limited clothing. Photo ID is preferred for service.",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,213 East 144th Street,,Mott Haven,NY,10451,40.8161289,-73.9258758,America/New_York,https://dlbc.net/,(718) 292-7883,False,False,True,,,0.5,,0,14,,,False,False
clwvnak0c02byfeie9jkgigy8,Destination Tomorrow,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,452 E 149th St,,Bronx,NY,10455,40.814991,-73.915489,America/New_York,destinationtomorrow.org,(646) 723-3325,False,False,True,,,0.89,2.2,9,22,,"ID required,Registration required",True,True
cmit0z42i02o15agxpni7q0u1,"Dios Levantando Al Caido, Inc.",**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,406 Zerega Avenue,,East Bronx,NY,10473,40.8151194,-73.8447747,America/New_York,,(917) 345-5065,False,False,True,,,0.53,,0,2,,,False,False
cmisyrv1t02apzxedbi8q4a3e,Door of Salvation Ministries,**No hrs,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,460 East 134th Street,,Mott Haven,NY,10454,40.8056339,-73.9228009,America/New_York,,(718) 993-5532,False,False,True,,,0.75,,0,11,,,False,False
cmeh7at4x01hm16fnniqzdwor,EHBB @ Mitchell Houses,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,215 Alexander Avenue,,Mott Haven,NY,10454,40.8098085,-73.9256924,America/New_York,https://ehbb.nyc/nyc-food-program/,,False,False,True,,,0.69,2,1,36,,,False,False
cmeh9oih201thypfm2gzdihzy,EHBB NYC @ Diego Beekman Mutual Housing,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,694 East 141st Street,,Mott Haven,NY,10454,40.80722,-73.91315639999999,America/New_York,https://ehbb.nyc/nyc-food-program/,,False,False,True,,,0.69,,0,22,,Fresh produce,False,False
cmeh9ijlx01ul16fn7iph6ezn,EHBB NYC @ Nourish,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,141 Alexander Avenue,,Mott Haven,NY,10454,40.8075317,-73.9273506,America/New_York,https://ehbb.nyc/nyc-food-program/,,False,False,True,,,0.69,,0,42,,Fresh produce,False,False
318,East 233rd St Senior Center - Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,732 E 233rd St,,New York,NY,10466,40.8928015,-73.8561263,America/New_York,https://www.coalitionforthehomeless.org/,(718) 994-2194,False,False,True,,,0.6,,0,2,,,True,False
cmit12b2f02lx3zfmb85w1o3b,East Bronx Hunger Program,"**No hrs

Distributes clothing, meals, bags of food, and more to the low income and working poor. Explore all
services offered by this Bronx charity.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1725 Castle Hill Avenue,,Parkchester,NY,10462,40.8409823,-73.8533467,America/New_York,https://bronxworks.org/our-services/benefits-and-other-assistance/food-pantries/,(718) 409-0538,False,False,True,,,0.75,,0,8,,Proof of household income required,False,False
cmit1rs0q02tzzxedg0vbh8mm,Eastchester Gardens Tenant Association,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1134 Burke Avenue,,Laconia,NY,10469,40.8710386,-73.8543019,America/New_York,,(718) 655-2596,False,False,True,,,0.3,,0,4,,,False,False
278,Eastchester Presbyterian Church,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,3154 Fish Ave,,New York,NY,10469,40.8712717,-73.8470219,America/New_York,https://www.eastpreschurch.org,(718) 798-1855,False,True,True,,,0.89,2.75,23,74,,Registration required,True,True
260,Ebenezer Pilgrim Holiness Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,708 E 216th St,,New York,NY,10467,40.881127,-73.86356889999999,America/New_York,https://ephcchurch.org,(718) 655-2873,False,False,True,,,0.45,,0,0,,,False,False
cmlv3k3uc0dno3yfnlvrzhcgm,Edenwald Office,Call for an Appointment: (646) 596-1316,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1170 East 229th Drive South,,Edenwald,NY,10466,40.8852708,-73.84461689999999,America/New_York,https://bronxworks.org/our-services/benefits-and-other-assistance/food-pantries/,(646) 596-1316,False,False,True,,,0.5,1,1,4,,Call in advance for services,True,True
cmir3hh8900zzzdcs3i71z70z,El Amanecer De La Esperanza,"Fax Number: (718) 863-5835
https://www.facebook.com/ElAmanecerDeLaEsperanza
https://twitter.com/ElAmanecerBronx
https://www.instagram.com/el_amanecer_de_la_esperanza/",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1779 East 172nd Street,,East Bronx,NY,10472,40.8329544,-73.8677725,America/New_York,Fax Number: (718) 863-5835,(718) 863-4440,False,False,True,,,0.78,,0,3,BRONX,,True,False
364,El Coqui Liberation Community Garden,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,414 E 161st St,,New York,NY,10451,40.82396865436449,-73.91308600028408,America/New_York,https://missionhelpinghand.com/the-garden-project,(773) 826-3240,False,False,True,,,0.45,,0,0,,,False,False
266,Emmanuel Pentecostal Faith Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1310 Elder Ave,,New York,NY,10472,40.8316313,-73.8795329,America/New_York,https://www.foodpantries.org/li/emanuel_pentecostal_faith_church_10472,,False,False,True,,,0.5,,0,34,,,True,False
cmit0fshv02r31jeeizmwuok2,Esperanza Y Buen Samaritan Mi,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1419 Vyse Avenue,,West Bronx,NY,10459,40.8306972,-73.8898456,America/New_York,,(718) 328-1752,False,False,True,,,0.53,,0,3,,,False,False
ckzjehdrj000204vdz6mhcko9,Essen Health Care,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1990 McGraw Ave,,Bronx,NY,10462,40.8348359,-73.85830849999999,America/New_York,essenhealthcare.com,(718) 561-0200,False,False,True,,,0.55,,0,0,,,False,False
clw50pyni0h1cn3a1297lhf8c,Evander Childs High School ,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,800 East Gun Hill Road,,Williamsbridge,NY,10467,40.8751267,-73.8617246,America/New_York,https://www.bxahc.org/student_resources,(718) 696-3340,False,False,True,,,0.69,,0,20,,"First come, first serve: open until food runs out",False,False
cmisyws2x02at5agx4wg0g5gj,Evangelical Garifuna Church,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,344 Brook Avenue,,Mott Haven,NY,10454,40.8098617,-73.91761679999999,America/New_York,,(718) 585-6818,False,False,True,,,0.53,,0,2,,,False,False
262,Evangelical Garifuna Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,344 Brook Ave,,New York,NY,10454,40.809831,-73.91754259999999,America/New_York,https://lmcchurches.org/directory/evangelical-garifuna/,(718) 585-6818,False,False,True,,,0.45,,0,0,,,False,False
ckyzqbe4y3119173o1dmc1cu3c9,Evangelistic Communities Outreach BX,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,212 East 141st Street,,Mott Haven,NY,10451,40.8149072,-73.9272323,America/New_York,https://www.nycservice.org/organizations/index.php?org_id=2701,(347) 820-6749,False,False,True,,,0.5,,0,1,,,True,False
cm9iisp3f03day20wxbwc5dxf,Every Day is a Miracle - Emolior Academy,"Use our digital reservation system to secure your place in line at your nearest EDM food pantry and schedule an appointment that suits your availability. https://edmnyc.my.site.com/reservation/s/edmreservation?language=en_US
On site registration is also available ( inside Emolior Academy)",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1970 West Farms Road,,West Farms,NY,10460,40.839194,-73.880286,America/New_York,https://edmnyc.org/supermarket-pantry/,(347) 618-1162,False,False,True,,,0.8,1.6666666666666667,12,64,,,True,True
515,Every Day is a Miracle - PS 33 Location,"Client Registration and appointments can be done/made digitally now and the verification process can occur in person or over the phone with a member services associate. However, in-person services are still available: on Wednesdays at our main location, 2424 Jerome Ave, from 9a -12p ONLY.

Closed: 
* Thanksgiving week
* Last two weeks of December",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2424 Jerome Avenue,Timothy Dwight Elementary School P.S. 33,Fordham Heights,NY,10468,40.86167469999999,-73.90163299999999,America/New_York,https://edmnyc.org/supermarket-pantry/,(347) 618-1162,False,True,True,,,0.98,2.358974358974359,68,211,,Registration required,True,True
1382,Faith Apostolic Gospel Temple,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3956 Bronxwood Avenue,,Bronx,NY,10466,40.885475,-73.854713,America/New_York,www.faithagt.org,(718) 882-6717,False,False,True,1,WEEK,1,2.6470588235294117,30,78,,"ID required,Proof of address required,Diapers/baby essentials may be available,Clothing may be available",True,True
371,Family Worship Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,3031 Cross Bronx Expressway,,East Bronx,NY,10465,40.822798,-73.8188169,America/New_York,https://www.facebook.com/FWC.COGOP/,(347) 281-5362,False,False,True,,,0.1,,0,10,,ID required,True,False
415,Family of Christ Food Distribution Program,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1448 Ferris Pl,,New York,NY,10461,40.840051,-73.841939,America/New_York,https://www.familyofchristkingdom.org,(718) 863-2363,False,False,True,,,0.45,,0,0,,,False,False
383,Fellowship Covenant Church,"they are not giving out tickets , food distribution is every wednesday 9am to 11:30am , people only lined up . ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,720 Castle Hill Ave,,Bronx,NY,10473,40.821667,-73.848251,America/New_York,http://fellowshipcovenant.church/,(718) 829-2116,False,False,True,,,0.4,2.4,14,43,,ID required,True,True
cmir3qmj3016d16d05i0e6x9t,Fellowship Covenant Church,"https://www.facebook.com/fccbronx

https://twitter.com/fccbronx

https://www.instagram.com/fellowshipcovenantchurch",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,720 Castle Hill Avenue,,East Bronx,NY,10473,40.8217295,-73.8483686,America/New_York,http://fellowshipcovenant.church/,(718) 829-2116,False,False,True,,,0.8,,0,1,,,True,True
cmir0yqyz00ylzdcslznn3mks,Food Bank For NYC,"**Operation Hours:
Monday - Friday
9:00am - 5:00pm

Fax Number: (212) 566-1463

https://www.facebook.com/foodbanknyc
https://twitter.com/FoodBank4NYC
https://www.instagram.com/explore/locations/5490682/food-bank-for-new-york-city/",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,355 Food Center Drive,,Hunts Point,NY,10474,40.806872,-73.8721934,America/New_York,https://www.foodbanknyc.org/,(212) 566-7855,False,False,True,,,0.52,,0,1,BRONX,,True,True
1458,Food Justice Ministry ,Serves 10463 only,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,260 West 231st Street,,Kingsbridge,NY,10463,40.8797896,-73.9074048,America/New_York,https://www.churchofthemediator.org/,(718) 548-0944,False,False,True,,,0.6,,0,7,,"ID required,Proof of address required",True,False
cmiq6r9hx02r9xrflac3wz8iz,Food Stamp Office- Melrose Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,260 East 161st Street,,Concourse Village,NY,10451,40.825537,-73.9191464,America/New_York,https://www.coalitionforthehomeless.org/resources/melrose-food-stamp-center-f-31,(718) 664-1010,False,False,True,,,0.76,2,2,6,,,True,False
cmiszpr6o02dd3zfmikwy4l3p,Footstub of the Teacher,"**No hrs

May have snacks for students and children too.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,620 East 180th Street,,West Bronx,NY,10457,40.8488761,-73.8909268,America/New_York,,(718) 681-5459,False,False,True,,,0.53,,0,7,,,False,False
cmisznwbc02gd5agxbjh4clp4,Footstub of the Teacher,"**no hrs

May have snacks for students and children too.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,619 East 180th Street,,West Bronx,NY,10457,40.8493407,-73.8908597,America/New_York,,(718) 681-5459,False,False,True,,,0.53,,0,2,,,False,False
cmit1ovmg039eywebyu7mdllf,Fordham Lutheran Church,**No hrs,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2427 Morris Avenue,,Fordham Heights,NY,10468,40.8613261,-73.9003685,America/New_York,,(718) 367-8330,False,False,True,,,0.53,,0,4,,,False,False
ckxexc1mw08240413jmft97fi,Friendly Fridge (Van Cortland Park),"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,4670 Manhattan College Parkway,,Fieldston,NY,10471,40.8903754,-73.8986086,America/New_York,https://www.instagram.com/thefriendlyfridgebx/,(917) 533-7196,False,False,True,,,0.74,1,1,4,,,False,False
cm65gbuvv019azn0wnp5sdi1j,Fundación Niño de la Caridad,There's no specific schedule for the distribution but updates are posted regularly on their Facebook account: https://www.facebook.com/NinoDeLaCaridad/,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2467 Bathgate Avenue,,Belmont,NY,10458,40.85856649999999,-73.8888181,America/New_York,https://www.ninodelacaridad.com/contacto/,(917) 688-1098,False,False,True,,,0.71,3,1,15,,,False,False
474,Futa Islamic Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,3400 3rd Ave,,New York,NY,10456,40.82814716238455,-73.90681800213676,America/New_York,https://us.mohid.co/ny/newyork/futabronx?fbclid=IwAR1uUij8TlSxtaeKWndMRSuDL_GlklXqQSwPw5QC2MkUcBbWf59-ExnIXHw,(347) 270-2220,False,False,True,,,0.5,,0,0,,,True,False
cmdq25spf02vuy3jbeh0hi0yv,GOOD NEIGHBOR COMMUNITY OUTREACH AGENCY INC,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3356 Seymour Avenue,,Laconia,NY,10469,40.8755143,-73.8485268,America/New_York,,(718) 652-3288,False,False,True,,,0.98,2.235294117647059,26,54,,"ID required,First come, first serve: open until food runs out",True,True
cmdq1rjx800qbxo0whzb15nuz,GRACE & PEACE FOOD BANK ,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,525 Compton Avenue,,Clason Point,NY,10473,40.8129873,-73.8542655,America/New_York,,(718) 924-8839,False,False,True,,,0.8,2.25,9,16,,,True,True
488,Garden of Prayer,Tickets are available to be picked from 7am and distribution starts at 11:30,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1874 Washington ave,,Bronx,NY,10457,40.846313,-73.898064,America/New_York,https://www.facebook.com/TheGardenofPrayerCathedral/,(201) 921-2806,False,False,True,1,WEEK,0.5,2.3181818181818183,30,98,,"ID required,First come, first serve: open until food runs out",True,True
1423,Gethsemane Baptist Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,771 Fairmount Place,,Bronx,NY,10460,40.84309,-73.889481,America/New_York,http://gethsemanebaptistchurchbronx.com/about-us/contact-us/,(347) 948-0772,False,False,True,,,0.98,2.2758620689655173,53,174,,ID required,True,True
cl52ok7ic1598304hu0qp79mii8,Give By Grace What By Grace You Received Inc,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,936 East 165th Street,,Foxhurst,NY,10459,40.82379479999999,-73.8959836,America/New_York,,(718) 710-9339,False,False,True,,,0.57,2,2,14,,,True,True
ckzp48r9x000204vurqiqyodx,Glory of Christ Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2137 Ellis Avenue,,East Bronx,NY,10462,40.8326183,-73.8528652,America/New_York,www.gloryofchristchurch.com,(718) 828-8007,False,False,True,,,0.83,,0,41,,Schedule appointment through Plentiful app,True,False
cld7wt1lj0000i60fwz84ii4o,God's Love In Action Ministries,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3988 Bronxwood Avenue,,East Bronx,NY,10466,40.88640350000001,-73.8541252,America/New_York,,(516) 997-4256,False,False,True,,,0.78,2.2857142857142856,8,33,,"ID required,Registration required,Diapers/baby essentials may be available",True,True
cmiqy397f00u4zdcs87or5l4a,Gospel Hill Baptist Church,https://www.facebook.com/The-Gospel-Hill-Baptist-Church-Inc-242810272476757,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,3265 Third Avenue,,Morrisania,NY,10456,40.82477540000001,-73.90872499999999,America/New_York,,(718) 585-6730,False,False,True,,,0.77,,2,10,BRONX,,True,False
clw514uru0hbtn3a1cckzuh0e,Gospel Tabernacle Church Bronx,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,3818 Barnes Avenue,,Williamsbridge,NY,10467,40.8831713,-73.8592963,America/New_York,https://www.facebook.com/p/Gospel-Tabernacle-Church-Bronx-100078921424860/,(718) 515-7552,False,False,True,,,0.67,2,2,0,,"ID required,First come, first serve: open until food runs out",True,False
cmir1fkrc013u16d0xphmx3ee,Grace Episcopal Church West Farms,"Fax Number: (718) 542-8187
Fax Number: (718) 542-8187",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1909 Vyse Avenue,,West Farms,NY,10460,40.8406009,-73.8836535,America/New_York,Fax Number: (718) 542-8187,(718) 542-1946,False,False,True,,,0.98,2,4,34,BRONX,,True,False
530,"Grand Central Food Program, 164th St. & Ogden","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,999 Ogden Avenue,,Highbridge,NY,10452,40.8329277,-73.92939059999999,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.87,2.6363636363636362,17,41,NEW_YORK_CITY,,True,True
378,"Grand Central Food Program, 170th St. & Jerome Ave.",,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,1 East 170th Street,,Mount Eden,NY,10452,40.840375,-73.91732970000001,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,,False,False,True,,,0.72,,0,18,NEW_YORK_CITY,,True,False
clyxgskmk0wxyvlqfexwzyt3t,"Grand Central Food Program, Bronx Terminal Market","""For a smoother experience, this is a grab-and-go meal site where trucks arrive sometimes earlier or later due to traffic. We recommend arriving 15 minutes before the scheduled time. If the truck is running late, please allow at least 15 minutes from the scheduled arrival time before inquiring.""",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,661 River Avenue,,West Bronx,NY,10451,40.82282660000001,-73.9287676,America/New_York,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,(212) 776-2000,False,False,True,,,0.8,2.3333333333333335,5,34,,,True,False
