id,name,description,resource_type,resource_type_id,status,address_street1,address_street2,city,state,zipCode,latitude,longitude,timezone,website,phone,open_by_appointment,appointment_required,accepting_new_clients,usage_limit_count,usage_limit_interval,confidence,rating_average,review_count,subscription_count,regions_served,tags,has_shifts,has_occurrences
cl52k322m852284hu08ukgugjx,Coney Island YMCA,"- Tickets are handed over at 10am and pick up starts at 3pm 
- Application is required to be filled out in person before receiving food and you are advised to go pick up application paper on other days that are not the distribution days.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2980 West 29th Street,,Coney Island,NY,11224,40.5733954,-73.99528699999999,America/New_York,https://ymcanyc.org/locations/coney-island-ymca,(718) 215-6900,False,False,True,1,MONTH,0.77,2.5,21,57,,ID required,True,True
cmj8p55a407mp1sfne3eou4i6,Cong Chasdei Lev,"**No hrs

Contact Info:
Mr. Naftali Miller",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1573 39th Street,,Borough Park,NY,11218,40.6369444,-73.979766,America/New_York,,(718) 831-2500,False,False,True,,,0.53,,0,1,,,False,False
clzm8ot2o006rfl0igvrji6wt,Congregation Lubavitch East Flatbush,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,Pop up,,Brooklyn,NY,11206,40.7078469,-73.94488059999999,America/New_York,,(678) 572-6694,False,False,True,,,0.77,,0,4,,,False,False
ckxexc1n609200413pxfo4a3a,Cooper Park Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,PUBLISHED,76 Kingsland Avenue,,New York,New York,11211,40.7184169,-73.9401389,America/New_York,https://www.instagram.com/nbk.fridges/,,False,False,True,,,0.69,,0,0,,,False,False
cmj31x07h0c57xcfkvg9erxx7,Cornerstone Baptist Church,"https://www.facebook.com/cbc.brooklyn
https://twitter.com/cbc_brooklyn

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,574 Madison Street,,Bedford-Stuyvesant,NY,11221,40.6862345,-73.9354567,America/New_York,https://www.facebook.com/cbc.brooklyn,(718) 574-5900,False,False,True,,,0.58,,0,0,,,True,True
ckz26tyu71586763jy3gsvdod8g,Cornerstone SDA Church,"On Sundays, we offer ready-to-eat meals, and on Thursdays, we distribute non-perishable pantry items. Both programs are held at the side entrance on Liberty Ave.

When you arrive, please join the line, have your ID ready, and follow the guidance of our volunteers.",Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,138 Pennsylvania Avenue,,Brooklyn,NY,11207,40.674486,-73.8970233,America/New_York,https://www.csbk.church/,,False,False,True,,,1,2.526315789473684,61,210,,,True,True
312,Council Towers II,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,99 Vandalia Ave,,New York,NY,11239,40.6507973,-73.8854076,America/New_York,https://www.publichousing.com/details/ny_council-towers-ii,(718) 922-5860,False,False,True,,,0.45,,0,0,,,False,False
cmj8p6khr00uk0bgysq7jlb64,"Council of Jewish Organizations of Flatbush, Inc.","Contact Info:
Mr. Louis Welz",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1523 Avenue M,,Midwood,NY,11230,40.6184452,-73.9593482,America/New_York,https://cojoflatbush.org/,(718) 377-2900,False,False,True,,,0.6,,0,20,,,False,False
cmj31zlh40vkdyweb0fsi3ztd,Crossover Baptist Church,County or Counties Served: Kings,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,358 Kosciuszko Street,,Bedford-Stuyvesant,NY,11221,40.6917982,-73.9400835,America/New_York,,(718) 452-4653,False,False,True,,,0.78,,2,2,,,True,False
cmiatqc4905bn0zecul7n2yj9,Crown Heights Bites Back’s “We Got Us”,"At 3 p.m., Crown Heights Bites Back, BAJI-NY, and Black Migrant Ecosystem will be packing and passing out meals, canned food, clothing, hygiene kits, and immigration resources in Crown Heights. Both volunteers and recipients are required to register for eligibility.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,629 Nostrand Avenue,,Crown Heights,NY,11216,40.6755315,-73.94975029999999,America/New_York,https://www.instagram.com/p/DRQKCg3EmP3/?igsh=MXdjZzN1aXZvN2N1ZQ%3D%3D,,False,False,True,,,0.68,,0,0,,,False,False
cl4kve65i000404vrzid36712,Crown Heights Community Outreach Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,467 Rutland Road,,Brooklyn,NY,11203,40.65992,-73.945091,America/New_York,https://cogopch.org/,(718) 715-5118,False,False,True,,,1,2,3,15,,Registration required,True,True
clb2njm96000fmj0ftu88xj95,Crown Heights Jewish Community Council Food Pantry,"Our schedule is accurate , they only served zips 11213 11225 every wednesday 1pm to 3pm",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,388 Schenectady Avenue,,Crown Heights,NY,11213,40.6646635,-73.9344361,America/New_York,http://chcentral.org/,(718) 771-9000,False,False,True,1,WEEK,0.89,2.375,9,18,,"ID required,Other social services available,Call in advance for services",True,True
cmj8p8rw000uw0bgy2jmtuihm,"Crown Heights Jewish Community Council, Inc.","**No hrs

Contact Info:
Mr. Eli Cohen",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,392 Kingston Avenue,,Crown Heights,NY,11225,40.6652625,-73.9427295,America/New_York,,(718) 771-9000,False,False,True,,,0.53,,0,2,,,False,False
cmj8pb8gb0asf3hfq4xdj0xxs,"Crown Heights Youth Collective, Inc.","**No hrs

Contact Info:
Mr. Richard E. Green",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,113 Rogers Avenue,,Crown Heights,NY,11216,40.6737385,-73.9527667,America/New_York,,(718) 756-7600,False,False,True,,,0.53,,0,2,,,False,False
cmj325vtv0vltywebgbb1j7xm,Crown Ministries International,"https://www.facebook.com/crownministriesinternational?fref=ts
https://twitter.com/crownministries
https://www.instagram.com/crownministries

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,104-05 Glenwood Road,,Canarsie,NY,11236,40.6487811,-73.8969879,America/New_York,https://www.crown-ministries.org/,(718) 257-4450,False,False,True,,,0.88,3,1,12,,,True,False
cmj327iyq0ult5agxz7f8l9ib,Cuyler Warren UM Church,Only serve community of 11217,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,450 Warren Street,,Boerum Hill,NY,11217,40.6834718,-73.9868838,America/New_York,,(718) 624-3300,False,False,True,,,0.3,2,1,2,,,True,True
cmg54hsjv068z2hfmynh13jas,Darul Jannah Masjid & Islamic Center Inc,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,6 Avenue C,,Borough Park,NY,11218,40.6400782,-73.97965549999999,America/New_York,https://www.munassinc.org/locations/,(917) 267-8136,False,False,True,,,0.76,3,4,20,,,True,True
313,Deeper Life Outreach Ministries - Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,837 Rogers Ave,,New York,NY,11226,40.6501524,-73.95222849999999,America/New_York,https://www.deeperlifeoutreach.org/,(516) 314-0059,False,False,True,,,0.83,,0,0,,,False,False
cmg577tyj1fsdwzfmwkji2xmy,Ditmas Park Masjid,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2332 Newkirk Avenue,,Flatbush,NY,11226,40.6393798,-73.9550513,America/New_York,https://www.munassinc.org/locations/,(917) 267-8136,False,False,True,,,0.8,2,4,8,,,True,True
ckxexc1ns11390413bpcpxv1o,Downtown BK/Boerum Hill Community Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,136 Lawrence Street,,New York,New York,11201,40.6920701,-73.98651819999999,America/New_York,https://www.instagram.com/dtbkfridge/,,False,False,True,,,0.69,,0,1,,,False,False
cmdndyye301wtyu0vvkufsdjl,EAST NEW YORK SEVENTH DAY ADVENTIST CHURCH,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,511 Elton Street,,East New York,NY,11208,40.67042139999999,-73.8823121,America/New_York,https://www.eastnewyorksda.org/,(718) 647-0764,False,False,True,,,0.75,3,6,25,,,True,True
cl1138p4f217783o0a0h1pefje,EBENEZER SDA CHURCH,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1234 East New York Avenue,,Brownsville,NY,11212,40.6675061,-73.9213317,America/New_York,,(718) 778-7900,False,False,True,,,0.77,2.6,14,40,,Registration required,True,True
1295,"East Flatbush Village, inc.",,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1011 Utica Avenue,,East Flatbush,NY,11203,40.6483663,-73.9296904,America/New_York,eastflatbushvillage.org,(718) 826-0807,False,False,True,,,0.98,2,5,29,,Schedule appointment through Plentiful app,True,True
cmke1wn7y01yav2fiqq9gogu3,East New York (Farmers Market),"
",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,101 Pennsylvania Avenue,,East New York,NY,11207,40.6750759,-73.8964355,America/New_York,https://events.blackthorn.io/en/1Im19n6/g/n6HjYw3gkW?keywords=Community%20Food%20Security,,False,False,True,,,0.69,,0,0,,,False,False
cmbv3jsgg00e85d0v0vg7hzjb,Ebbets Field Houses – Crown Heights (Brooklyn),Courtyard inside the Ebbets Field Apartment Houses - ,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1720 Bedford Avenue,,Crown Heights,NY,11225,40.6647948,-73.9582664,America/New_York,https://www.cityharvest.org/food-map/,(646) 412-0600,False,False,True,,,0.75,2,2,10,,,True,True
cmj335fyi08nv2dh3hbvhga0v,Eben-ezer Haitian Baptist Church,"https://twitter.com/ehbconline

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1058 President Street,,Crown Heights,NY,11225,40.668238,-73.9562107,America/New_York,,(718) 773-3054,False,False,True,,,0.68,2.5,3,6,,,True,True
328,Ebenezer French Seven Day Adventist French Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1603 St Johns Pl,,New York,NY,11233,40.670485,-73.92410300000002,America/New_York,https://ebenezerfrenchny.adventistchurch.org/,(718) 778-7053,False,False,True,,,0.67,2,5,22,,,True,True
cmj33b6ae0eux4vecucya3yl7,Ebenezer French Seven Day Adventist French Church,County or Counties Served: Kings,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1603 Saint Johns Place,,Crown Heights,NY,11233,40.6703864,-73.9241218,America/New_York,,(718) 778-7053,False,False,True,,,0.58,2,1,3,,,True,True
cl0rp4w60001604payzn06i07,Ebenezer International COG,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1732 Flatbush Ave,,Brooklyn,NY,11210,40.627876,-73.94281,America/New_York,,(718) 208-6779,False,False,True,,,0.96,1,3,21,,,True,True
339,Ebenezer Wesleyan Methodist Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,47 Rogers Avenue,,Brooklyn,NY,11216,40.675964,-73.952354,America/New_York,https://business.facebook.com/ebenezerwmc/,(718) 467-3624,False,False,True,1,MONTH,0.98,2.2857142857142856,10,35,,"ID required,Registration required",True,True
391,Eglise Baptiste de la Communion Fraternelle,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2549 Church Ave,,New York,NY,11226,40.6507564,-73.9532255,America/New_York,http://www.cccny.net/directory/congregations/DQC6669.htm,(646) 377-8280,False,False,True,,,0.45,,0,0,,,False,False
ckxi31ird003404vztf3em1ak,Elim Restoration COG,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,188 E 53rd St,,Brooklyn,NY,11203,40.655342,-73.92807,America/New_York,https://www.elimrestorationcog.org/events,(347) 406-5878,False,False,True,,,0.7,2.5,5,26,,"First come, first serve: open until food runs out",True,True
301,"Elite Learners, Fuel the Love","Elite Learners is now part of the New York Social Care Network (SCN) program.

The SCN (Social Care Network) program is a New York State initiative that connects Medicaid members to support for health-related social needs, including housing assistance, meal delivery, grocery support, pantry stocking, and transportation services.

I would like to introduce you to Betty Nicholas, who leads the SCN program. Betty will be a great resource and can provide additional information and support. All refer",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,581 Rogers Avenue,,Prospect Lefferts Gardens,NY,11225,40.6575893,-73.9530454,America/New_York,https://www.elitelearners.org/elite-programs/food-pantry,(347) 789-3988,False,False,True,,,0.4,2.076923076923077,19,71,,,True,True
cmhmffifu04g9zpe9hp0anlt9,Emmanuel Pentecostal Church Of Love - Food Distribution Center,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,549 Gates Avenue,,Bedford-Stuyvesant,NY,11216,40.6870678,-73.9449162,America/New_York,https://council.nyc.gov/chi-osse/food-bank-resources-for-district-36/,(718) 638-8361,False,False,True,,,0.78,,0,0,,,True,True
348,Emmaus SDA Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1144 Flatbush Ave,,New York,NY,11226,40.642389,-73.9578937,America/New_York,https://www.emmaussda.org,(718) 287-2121,False,False,True,,,0.85,2.0434782608695654,29,56,,"ID required,First come, first serve: open until food runs out",True,True
cmidahqao027tyxfkfo37ulnr,Environmental Hood Restoration and Promising Wishlist’s Thanksgiving Giveback Drive and Pantry ,"And finally, from noon until 3 p.m., Environmental Hood Restoration and Promising Wishlist are joining forces to cook, collect, and serve hot meals and give out pantry supplies. They’ll also be accepting donations on-site, so even if you don’t need anything for this holiday, come by and support someone who might.",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,966 Rutland Road,,East Flatbush,NY,11212,40.6618283,-73.9271874,America/New_York,https://www.instagram.com/p/DRLAOR1j3PV/,,False,False,True,,,0.68,,0,32,,,False,False
cl4wo9mfm855214f2n6eohvtb2,Evangelical Crusade Food Pantry,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,557 East 31st Street,,Little Haiti,NY,11210,40.6372784,-73.94686589999999,America/New_York,https://www.evangelicalcrusade.org/event/food-pantry,(718) 484-8680,False,False,True,2,MONTH,0.78,1.75,6,33,,"First come, first serve: open until food runs out,Registration required",True,True
ckxexc1o312330413r91gxmry,Evergreen Free Fridge,"Open 24/7! Free, outdoor community fridge/pantry operated by local volunteers.",Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,562 Evergreen Avenue,,Bushwick,NY,11221,40.6904849,-73.91623659999999,America/New_York,https://www.instagram.com/evergreenfreefridge/,,False,False,True,,,0.69,,0,0,,,False,False
cmj8pj5z900wb0bgybhdy3byi,Expecting Relief,"**No hrs

Contact Info:
Ms Vanessa Bracetty-Ormsby",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,133 Jamaica Avenue,,Cypress Hills,NY,11207,40.6793926,-73.89528779999999,America/New_York,,(347) 946-2914,False,False,True,,,0.53,,0,17,,,False,False
cl4wojmo7942424f2nbe4s06lb,F.A.R.M. HARVEST INITIATIVE,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1432 Pitkin Avenue,,Ocean Hill,NY,11233,40.6682942,-73.9207261,America/New_York,https://www.thefarmny.org/,(347) 789-1640,False,False,True,,,0.4,,0,0,,,True,False
cmkcrp3in0hkx56ec3vawfnxa,F.O.O.D. FOUNDATION BALTIC STREET WELLNESS SOLUTIONS,"INVITING THE COMMUNITY TO COME OUT AND GET COATS, CLOTHING AND RESOURCES FOR ALL AGES
",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,214 Stuyvesant Avenue,,Bedford-Stuyvesant,NY,11221,40.6877928,-73.9331618,America/New_York,https://www.instagram.com/f.o.o.dfoundation/,,False,False,True,,,0.69,,0,16,,,False,False
cl4x5v0ag7068484fxfacatutpn,FOUNDATION FOR VETERANS HELPING VETERANS AND THEIR COMMUNITY,Email hsuluki@foundationvhv.org for services,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2163 Dean Street,,Ocean Hill,NY,11233,40.6752336,-73.915361,America/New_York,https://networks.whyhunger.org/organisation/34780,(929) 557-0530,False,False,True,,,0.59,2.6666666666666665,3,9,,Must bring own bags/cart,True,True
365,Faith Assemblies of God - Soup Kitchen,,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,PUBLISHED,1014 Gates Ave,,New York,NY,11221,40.689163,-73.92280699999999,America/New_York,https://www.facebook.com/pg/Faith-Assemblies-of-God-Church-Inc-394244750659/about/,(646) 431-9729,False,False,True,,,0.97,2,12,25,,,True,True
321,Faith Assembly of God - Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,2170 Bedford Ave,,New York,NY,11226,40.651106,-73.955893,America/New_York,https://ag.org/church?g=4f018e52-cf91-45cf-b099-9866129c23c8&d=False,(718) 469-5101,False,False,True,,,0.5,,0,1,,,True,False
372,Faith Based Food Distribution and Development Corp,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,121 Chauncey St,,New York,NY,11233,40.6804356,-73.9305859,America/New_York,https://networks.whyhunger.org/organization/view/32386,(917) 995-6891,False,False,True,,,0.78,,1,12,,,True,True
1564,Family Life Development Center,Get a number or ticket by 8am,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1476 Bedford Ave,,Brooklyn,NY,11216,40.672874,-73.954483,America/New_York,,(718) 636-4938,False,False,True,1,WEEK,0.85,2.25,4,18,,"ID required,Clothing may be available",True,True
263,Family Services Network of New York,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1420 Bushwick Ave,,New York,NY,11207,40.6841204,-73.9092348,America/New_York,https://fsnny1.org,(718) 455-6010,False,False,True,2,MONTH,0.88,2.2666666666666666,22,60,,"ID required,Registration required",True,True
cmhm6cree1obc2jcq3fw3bitc,Farm To People,"we request folks to show their SNAP/EBT cards for access.
This will be on a first come, first serve basis.
Every Wednesday, for as long as the funding is paused, Farm to People will host a weekly food pantry at our Bushwick facility to provide fresh, local produce to New Yorkers in need. This initiative is our first step toward filling the food-access gap in our city and mobilizing our community. If you wish to help us, please take a look at the following ways to get involved.

Assists clients w",SNAP/EBT,SNAP_EBT,PUBLISHED,1100 Flushing Avenue,,Bushwick,NY,11237,40.7054477,-73.92660219999999,America/New_York,https://www.instagram.com/p/DQpqeIBkVmB/?img_index=3,,False,False,True,,,0.74,2.375,11,9,,,True,True
340,Fellowship Missionary Baptist Church,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,509 Van Siclen Ave,,New York,NY,11207,40.66727150000001,-73.8887317,America/New_York,https://www.facebook.com/Fellowship-Missionary-Baptist-Church-117454681605562/,(917) 992-3872,False,False,True,,,0.8,2.2857142857142856,12,70,,"ID required,First come, first serve: open until food runs out,Diapers/baby essentials may be available",True,False
728,Fenimore Street United Methodist Church ,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,"276 Fenimore St, Brooklyn",,Brooklyn,NY,11225,40.658257,-73.953568,America/New_York,,(718) 469-8816,False,False,True,,,0.97,2.2857142857142856,9,32,,"First come, first serve: open until food runs out",True,True
429,Fernande Valme' Ministries Inc.,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1120 Flatbush Ave,,New York,NY,11226,40.6431355,-73.9579531,America/New_York,https://fernandevalmeministries.org/,(718) 284-1809,False,False,True,,,0.74,2,11,21,,,True,True
cmj788etx008t2qehbgoebqh1,First Baptist Church Of Brownsville,"https://www.facebook.com/FirstbaptistCOB
https://twitter.com/fbc_brownsville
https://www.instagram.com/explore/locations/244811805985452/first-baptist-church-of-brownsville

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,357 Chester Street,,Brownsville,NY,11212,40.6627067,-73.90961970000001,America/New_York,,(718) 498-1074,False,False,True,,,0.86,2,3,12,,,True,True
cmj78benr06ej13fosye5pa5a,First Mary Magdalene Temple,County or Counties Served: Kings,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,202 Albany Avenue,,Crown Heights,NY,11213,40.673555,-73.9392338,America/New_York,,(718) 953-3048,False,False,True,,,0.5,,1,3,,,True,True
clnnm16mv01g1s50fsrnvtequ,First Presbyterian Church of Brooklyn,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,124 Henry Street,,Brooklyn Heights,NY,11201,40.69703490000001,-73.9937004,America/New_York,https://www.instagram.com/p/CzrUFSPuARE/,(718) 624-3770,False,False,True,,,0.84,2,2,12,,,True,True
350,Flatbush Community Fund Food Pantry,"Registration required to recieve food assitance. at https://market.metcouncil.org/s/login/SelfRegister?language=en_US you will get appointment to receive food


Registration on website required

On-site registration required",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1968 Flatbush Ave,,New York,NY,11234,40.62248964056531,-73.93578407724442,America/New_York,https://fcfund.org/services/food-pantry/,(718) 850-3545,False,True,True,,,1,2.125,13,30,,Registration required,True,True
1416,Flatbush Seventh Day Adventist Church,"https://www.facebook.com/FlatbushSDAChurch
https://twitter.com/flatbushsda
https://www.instagram.com/flatbushsda",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,261 East 21st Street,,Brooklyn,NY,11226,40.6481099,-73.95892119999999,America/New_York,https://www.flatbushsda.org/contact,(718) 693-9180,False,False,True,,,0.94,2.25,16,57,,"ID required,Diapers/baby essentials may be available",True,True
ckz6jiww1001604z6w4tss28s,Flatlands Reformed Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,3931 Kings Hwy,,Brooklyn,NY,11210,40.623753,-73.936188,America/New_York,https://www.flatlandsreformed.org/,(718) 252-5540,False,False,True,,,0.4,3,3,17,,,True,True
436,Food First,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,165 Conover St,,New York,NY,11231,40.67827219999999,-74.0137044,America/New_York,http://www.foodfirstinc.com,(917) 567-5133,False,False,True,,,0.87,2,3,11,,"ID required,Registration required,Proof of household income required,Diapers/baby essentials may be available",True,True
ckxexc1mq076704132mbfay3k,Food Not Bombs Vegetarian/Vegan Food Pop Up,"food distribution is at the northwest corner of Herbert Von King Park in Beford-Stuyvesant, (Intersection of Lafayette and Marcy Avenues. Almost anyone there can tell you what's going on

Northwest corner of the park, at Lafayette & Marcy. Vegetarian groceries & vegan meals available; some clothing, books, etc.",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,670 Lafayette Avenue,,New York,New York,11216,40.689612,-73.946732,America/New_York,https://www.communitysolidarity.org/foodshares/bedstuy,(718) 666-5853,False,False,True,,,0.79,2,2,7,,Clothing may be available,True,True
cmj78iuxy00cc2qehkgx8u3uq,Food Stamp Office- East New York S28,"Fax Number: (917) 639-2520

For more information, please call.

County or Counties Served: Kings",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,404 Pine Street,,East New York,NY,11208,40.6758496,-73.8712374,America/New_York,,(929) 221-8327,False,False,True,,,0.1,2,1,3,,,True,True
ckxexc1o012080413ym321kpl,Fort Greene Community Fridge,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,357 Myrtle Avenue,,New York,New York,11205,40.6934011,-73.97174009999999,America/New_York,https://www.instagram.com/fgcommunityfridge/,,False,False,True,,,0.57,,0,1,,,False,False
ckz7yydv9000204sbckg0uoo3,Fort Greene Fresh Pantry - Ingersoll,On-site registration required,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,177 Myrtle Avenue,,Downtown Brooklyn,NY,11201,40.6938415,-73.9820439,America/New_York,https://www.onecommunitynyc.org/freshpantries,(240) 393-6027,False,False,True,1,WEEK,1,2.0588235294117645,23,52,,Registration required,True,False
421,Fort Greene Fresh Pantry at Farragut Houses,"The Fort Greene Fresh Pantries are open to all residents of zip codes 11201, 11205, 11217, and 11238 who need assistance getting enough food for their families
To register, just stop by any location listed below for the first time and let staff know it's your first time so you can complete registration.
You can get food once a week from any 1 location.
",Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,201 Gold Street,,Downtown Brooklyn,NY,11201,40.698708,-73.9827536,America/New_York,https://www.onecommunitynyc.org/freshpantries,(718) 230-1689,False,False,True,,,0.82,2,19,46,,,True,False
367,Fort Greene Hazel Brooks - Food Pantry,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,961 Ocean Ave,,New York,NY,11226,40.6388434,-73.9592751,America/New_York,https://www.fortgreenecouncil.org/hazelbrooks,(347) 435-3287,False,True,True,,,0.8,,0,0,,,True,False
400,Fort Greene Public Housing Vulnerable Residents Food Delivery,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,"141 Flushing Ave, Building 212, Room 207",,New York,NY,11205,40.7025634,-73.9697795,America/New_York,,(718) 398-4242,False,False,True,,,0.35,,0,0,,,False,False
486,Friendly Christian Church Community Lounge Senior Center,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,569 Hart St,,New York,NY,11221,40.6971663,-73.9292541,America/New_York,https://www.foodpantries.org/li/friendly_christian_church_community_lounge_senior_ctr_11221,(718) 455-4609,False,False,True,,,0.9,,2,5,,,False,False
ckxi31ird003204vzxwyc31yv,Full Effect Gospel Ministries,Advised to arrive early; may have long lines,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,900 New Lots Ave,,Brooklyn,NY,11208,40.668324,-73.877846,America/New_York,Effect900.com,(718) 927-0476,False,False,True,,,1,2.1379310344827585,38,153,,ID required,True,True
1553,Full Gospel Assembly,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,131 Sullivan Place,,Brooklyn,NY,11225,40.664494,-73.956612,America/New_York,https://www.fgany.org/,(718) 940-9687,False,False,True,,,0.75,2.3333333333333335,17,41,,"First come, first serve: open until food runs out",True,True
cmj78qre207xwzsfoyxegzwjp,Full Gospel Food Pantry,"Fax Number: (718) 940-7683

https://www.facebook.com/fga131

https://twitter.com/fganewyork

For more information, please call.

County or Counties Served: Kings

",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,131 Sullivan Place,,Crown Heights,NY,11225,40.6646801,-73.9565779,America/New_York,http://www.fgany.org/,(718) 940-9687,False,False,True,,,0.55,2,1,5,,,True,True
cmkx01ns1064oycch8znoouux,GREENE HILL FOOD CO-OP,"We're open to all neighbors every third weekend each month-no membership required!
The COOP does not have free pantry . They have discounted foods and groceries. ",Food pantry (groceries),FOOD_PANTRY,PUBLISHED,1083 Fulton Street,,Bedford-Stuyvesant,NY,11238,40.6819273,-73.9583407,America/New_York,,(718) 208-4778,False,False,True,,,0.8,,0,5,,,True,True
440,Gan Yisroel Center of Flatbush,,Food pantry (groceries),FOOD_PANTRY,UNAVAILABLE,1968 Ocean Ave,,New York,NY,11229,40.6139372,-73.9545461,America/New_York,http://www.ganyisroel.org,(718) 853-9853,False,False,True,,,0.45,,0,0,,,False,False
ckz26zoil1604393jy3yufs81o8,"Gethsemane Outreach Ministries, Inc.",,Soup kitchen (ready-to-eat meals),SOUP_KITCHEN,UNAVAILABLE,144 Newport Street,,Brownsville,NY,11212,40.6589775,-73.9097575,America/New_York,,(718) 345-1868,False,False,True,,,0.88,1.5,2,19,,,True,False
1517,Gethsemane SDA,On-site registration required,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,357 Empire Boulevard,,Crown Heights,NY,11225,40.6642596,-73.94984889999999,America/New_York,http://www.gethsemanesda.org/,(718) 467-4181,False,False,True,,,0.92,2.2941176470588234,20,53,,Registration required,True,True
ckxexc1jg00410413xmk7u5o1,Girlsonlyny Coney Island Fridge,,Community fridge,COMMUNITY_FRIDGE,UNAVAILABLE,2423 Mermaid Avenue,,New York,New York,11224,40.5760385,-73.9919443,America/New_York,https://www.instagram.com/Girlsonlyny/,,False,False,True,,,0.35,,0,0,,,False,False
376,Glover Memorial Baptist Church - Food Pantry,For holidays such as Christmas an Thanksgiving one is advised tocall ahead of time to confirm opening,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,2134 Dean St,,New York,NY,11233,40.6749415,-73.91703509999999,America/New_York,,(929) 453-9611,False,False,True,,,0.97,1.6,8,45,,,True,True
clujcb9ps00vc166xtzb57pej,God's Battalion of Prayer Church,,Food pantry (groceries),FOOD_PANTRY,PUBLISHED,661 Linden Blvd,,Brooklyn,NY,11203,40.653915,-73.933914,America/New_York,https://www.battalionministries.org/,(718) 774-5447,False,False,True,,,0.96,2.4285714285714284,7,30,,,True,True
